iter	Passed	Remaining
6057	142907	92991
6058	142933	92969
6059	142958	92946
6060	142983	92923
6061	143017	92906
6062	143045	92886
6063	143065	92860
6064	143087	92836
6065	143115	92814
6066	143136	92790
6067	143157	92764
6068	143180	92740
6069	143203	92716
6070	143226	92692
6071	143247	92667
6072	143270	92643
6073	143292	92618
6074	143318	92596
6075	143340	92571
6076	143364	92548
6077	143385	92523
6078	143409	92500
6079	143434	92477
6080	143456	92452
6081	143482	92431
6082	143509	92409
6083	143535	92387
6084	143559	92364
6085	143586	92342
6086	143609	92318
6087	143630	92293
6088	143654	92270
6089	143674	92244
6090	143698	92220
6091	143721	92196
6092	143746	92174
6093	143770	92150
6094	143793	92127
6095	143816	92102
6096	143839	92078
6097	143867	92057
6098	143891	92035
6099	143919	92014
6100	143945	91992
6101	143972	91970
6102	143994	91946
6103	144023	91925
6104	144043	91900
6105	144075	91881
6106	144092	91854
6107	144116	91830
6108	144136	91804
6109	144161	91781
6110	144182	91756
6111	144207	91734
6112	144229	91709
6113	144254	91686
6114	144275	91661
6115	144306	91642
6116	144333	91621
6117	144357	91597
6118	144380	91574
6119	144402	91549
6120	144434	91531
6121	144457	91506
6122	144485	91485
6123	144510	91463
6124	144540	91443
6125	144563	91420
6126	144582	91393
6127	144605	91369
6128	144634	91349
6129	144658	91326
6130	144680	91301
6131	144700	91275
6132	144722	91251
6133	144751	91230
6134	144776	91207
6135	144797	91182
6136	144823	91160
6137	144846	91136
6138	144872	91114
6139	144894	91089
6140	144915	91065
6141	144943	91044
6142	144968	91021
6143	144994	90999
6144	145029	90982
6145	145053	90959
6146	145075	90934
6147	145098	90910
6148	145125	90889
6149	145151	90867
6150	145173	90842
6151	145196	90818
6152	145220	90795
6153	145254	90778
6154	145276	90753
6155	145298	90728
6156	145329	90709
6157	145355	90687
6158	145377	90663
6159	145404	90641
6160	145429	90618
6161	145450	90593
6162	145473	90569
6163	145495	90544
6164	145516	90519
6165	145538	90495
6166	145561	90471
6167	145589	90450
6168	145611	90425
6169	145641	90406
6170	145669	90385
6171	145697	90364
6172	145720	90340
6173	145745	90317
6174	145765	90292
6175	145789	90268
6176	145812	90244
6177	145844	90226
6178	145869	90203
6179	145894	90181
6180	145920	90158
6181	145943	90134
6182	145964	90109
6183	145985	90084
6184	146008	90060
6185	146031	90036
6186	146057	90013
6187	146086	89993
6188	146114	89972
6189	146138	89949
6190	146169	89930
6191	146194	89908
6192	146226	89889
6193	146252	89867
6194	146279	89845
6195	146303	89822
6196	146328	89799
6197	146355	89777
6198	146380	89755
6199	146407	89733
6200	146429	89709
6201	146453	89685
6202	146477	89662
6203	146502	89639
6204	146531	89619
6205	146553	89594
6206	146579	89572
6207	146601	89547
6208	146623	89523
6209	146656	89505
6210	146688	89487
6211	146710	89462
6212	146734	89438
6213	146760	89416
6214	146783	89392
6215	146807	89369
6216	146830	89345
6217	146855	89322
6218	146877	89298
6219	146902	89275
6220	146926	89251
6221	146949	89227
6222	146971	89203
6223	146995	89179
6224	147019	89156
6225	147056	89140
6226	147078	89116
6227	147098	89090
6228	147119	89065
6229	147142	89041
6230	147161	89015
6231	147185	88991
6232	147208	88967
6233	147232	88944
6234	147259	88922
6235	147283	88899
6236	147306	88875
6237	147328	88850
6238	147356	88829
6239	147377	88804
6240	147395	88777
6241	147417	88752
6242	147442	88729
6243	147469	88708
6244	147491	88684
6245	147516	88660
6246	147543	88639
6247	147564	88614
6248	147587	88590
6249	147609	88565
6250	147632	88541
6251	147654	88516
6252	147683	88496
6253	147704	88471
6254	147727	88447
6255	147746	88421
6256	147769	88396
6257	147792	88373
6258	147814	88348
6259	147838	88325
6260	147861	88301
6261	147889	88280
6262	147912	88256
6263	147933	88231
6264	147960	88209
6265	147977	88181
6266	148003	88159
6267	148027	88136
6268	148050	88112
6269	148072	88087
6270	148098	88065
6271	148122	88042
6272	148149	88020
6273	148175	87998
6274	148198	87974
6275	148222	87951
6276	148247	87928
6277	148270	87904
6278	148303	87886
6279	148325	87861
6280	148352	87839
6281	148375	87815
6282	148402	87794
6283	148423	87769
6284	148446	87745
6285	148469	87721
6286	148497	87700
6287	148521	87676
6288	148548	87655
6289	148578	87635
6290	148605	87613
6291	148628	87589
6292	148653	87566
6293	148677	87543
6294	148704	87521
6295	148725	87496
6296	148747	87472
6297	148769	87447
6298	148790	87422
6299	148813	87398
6300	148839	87375
6301	148864	87353
6302	148887	87329
6303	148911	87306
6304	148937	87283
6305	148963	87261
6306	148986	87237
6307	149009	87213
6308	149031	87189
6309	149059	87168
6310	149086	87146
6311	149116	87126
6312	149140	87102
6313	149167	87081
6314	149199	87062
6315	149221	87038
6316	149248	87016
6317	149282	86998
6318	149304	86974
6319	149328	86950
6320	149358	86930
6321	149386	86909
6322	149411	86886
6323	149437	86864
6324	149459	86840
6325	149481	86815
6326	149505	86792
6327	149525	86766
6328	149547	86741
6329	149574	86720
6330	149593	86693
6331	149616	86669
6332	149639	86645
6333	149663	86622
6334	149688	86599
6335	149714	86577
6336	149735	86552
6337	149756	86527
6338	149782	86504
6339	149809	86482
6340	149834	86460
6341	149857	86436
6342	149879	86411
6343	149918	86396
6344	149948	86377
6345	149972	86353
6346	149998	86331
6347	150019	86306
6348	150045	86283
6349	150065	86258
